Freq.	1/(1-1/(2*(I(Vi)@1*V(x)@2-V(x)@1*I(Vi)@2)+V(x)@1+I(Vi)@2))
2.31206479017555e+001	(7.57084266765942e+001dB,8.97020199978029e+001°)
2.31739464996844e+001	(7.56876548124687e+001dB,8.96992240035217e+001°)
2.32273679635707e+001	(7.56668840893829e+001dB,8.96964491261791e+001°)
2.32809125766497e+001	(7.56461145135250e+001dB,8.96936953025518e+001°)
2.33345806228096e+001	(7.56253460904657e+001dB,8.96909624567528e+001°)
2.33883723865931e+001	(7.56045788261377e+001dB,8.96882505331774e+001°)
2.34422881531988e+001	(7.55838127267556e+001dB,8.96855594482891e+001°)
2.34963282084826e+001	(7.55630477976680e+001dB,8.96828891464139e+001°)
2.35504928389597e+001	(7.55422840449165e+001dB,8.96802395493230e+001°)
2.36047823318053e+001	(7.55215214742658e+001dB,8.96776105947121e+001°)
2.36591969748571e+001	(7.55007600908870e+001dB,8.96750022056346e+001°)
2.37137370566161e+001	(7.54799999010217e+001dB,8.96724143196876e+001°)
2.37684028662483e+001	(7.54592409098492e+001dB,8.96698468644430e+001°)
2.38231946935865e+001	(7.54384831232482e+001dB,8.96672997706337e+001°)
2.38781128291313e+001	(7.54177265458616e+001dB,8.96647729714779e+001°)
2.39331575640534e+001	(7.53969711840006e+001dB,8.96622664002565e+001°)
2.39883291901945e+001	(7.53762170430324e+001dB,8.96597799769279e+001°)
2.40436280000689e+001	(7.53554641275618e+001dB,8.96573136398846e+001°)
2.40990542868655e+001	(7.53347124436479e+001dB,8.96548673144205e+001°)
2.41546083444489e+001	(7.53139619956750e+001dB,8.96524409450547e+001°)
2.42102904673613e+001	(7.52932127896773e+001dB,8.96500344423010e+001°)
2.42661009508237e+001	(7.52724648302691e+001dB,8.96476477508180e+001°)
2.43220400907377e+001	(7.52517181228531e+001dB,8.96452808013776e+001°)
2.43781081836871e+001	(7.52309726725427e+001dB,8.96429335112585e+001°)
2.44343055269393e+001	(7.52102284839378e+001dB,8.96406058213962e+001°)
2.44906324184470e+001	(7.51894855619668e+001dB,8.96382976584122e+001°)
2.45470891568498e+001	(7.51687439120581e+001dB,8.96360089564065e+001°)
2.46036760414758e+001	(7.51480035385886e+001dB,8.96337396388510e+001°)
2.46603933723429e+001	(7.51272644466974e+001dB,8.96314896408218e+001°)
2.47172414501608e+001	(7.51065266409859e+001dB,8.96292588875153e+001°)
2.47742205763324e+001	(7.50857901260264e+001dB,8.96270473190212e+001°)
2.48313310529552e+001	(7.50650549067256e+001dB,8.96248548553520e+001°)
2.48885731828234e+001	(7.50443209875588e+001dB,8.96226814350803e+001°)
2.49459472694291e+001	(7.50235883732242e+001dB,8.96205269772140e+001°)
2.50034536169638e+001	(7.50028570682051e+001dB,8.96183914213845e+001°)
2.50610925303206e+001	(7.49821270771331e+001dB,8.96162746928890e+001°)
2.51188643150953e+001	(7.49613984038946e+001dB,8.96141767222398e+001°)
2.51767692775881e+001	(7.49406710534964e+001dB,8.96120974425708e+001°)
2.52348077248053e+001	(7.49199450297994e+001dB,8.96100367781535e+001°)
2.52929799644609e+001	(7.48992203376844e+001dB,8.96079946633255e+001°)
2.53512863049786e+001	(7.48784969807744e+001dB,8.96059710273064e+001°)
2.54097270554925e+001	(7.48577749634111e+001dB,8.96039658039551e+001°)
2.54683025258499e+001	(7.48370542902194e+001dB,8.96019789146383e+001°)
2.55270130266120e+001	(7.48163349648287e+001dB,8.96000102956877e+001°)
2.55858588690559e+001	(7.47956169911750e+001dB,8.95980598687109e+001°)
2.56448403651767e+001	(7.47749003736172e+001dB,8.95961275772925e+001°)
2.57039578276881e+001	(7.47541851160104e+001dB,8.95942133389287e+001°)
2.57632115700252e+001	(7.47334712223669e+001dB,8.95923170910312e+001°)
2.58226019063454e+001	(7.47127586960062e+001dB,8.95904387640156e+001°)
2.58821291515304e+001	(7.46920475415764e+001dB,8.95885782829480e+001°)
2.59417936211876e+001	(7.46713377626029e+001dB,8.95867355778520e+001°)
2.60015956316522e+001	(7.46506293625425e+001dB,8.95849105854248e+001°)
2.60615354999884e+001	(7.46299223450935e+001dB,8.95831032316329e+001°)
2.61216135439915e+001	(7.46092167139183e+001dB,8.95813134446108e+001°)
2.61818300821893e+001	(7.45885124726979e+001dB,8.95795411546689e+001°)
2.62421854338439e+001	(7.45678096252122e+001dB,8.95777862950483e+001°)
2.63026799189533e+001	(7.45471081748446e+001dB,8.95760487930840e+001°)
2.63633138582533e+001	(7.45264081246882e+001dB,8.95743285753535e+001°)
2.64240875732189e+001	(7.45057094783201e+001dB,8.95726255888045e+001°)
2.64850013860665e+001	(7.44850122392416e+001dB,8.95709397446124e+001°)
2.65460556197548e+001	(7.44643164105418e+001dB,8.95692709846107e+001°)
2.66072505979875e+001	(7.44436219960585e+001dB,8.95676192288995e+001°)
2.66685866452142e+001	(7.44229289981189e+001dB,8.95659844173548e+001°)
2.67300640866326e+001	(7.44022374205601e+001dB,8.95643664731822e+001°)
2.67916832481898e+001	(7.43815472661572e+001dB,8.95627653384568e+001°)
2.68534444565845e+001	(7.43608585383695e+001dB,8.95611809327028e+001°)
2.69153480392686e+001	(7.43401712400779e+001dB,8.95596131847906e+001°)
2.69773943244486e+001	(7.43194853740818e+001dB,8.95580620323734e+001°)
2.70395836410879e+001	(7.42988009435471e+001dB,8.95565274095206e+001°)
2.71019163189079e+001	(7.42781179512930e+001dB,8.95550092377445e+001°)
2.71643926883902e+001	(7.42574364001076e+001dB,8.95535074469242e+001°)
2.72270130807785e+001	(7.42367562929033e+001dB,8.95520219810004e+001°)
2.72897778280798e+001	(7.42160776325348e+001dB,8.95505527523866e+001°)
2.73526872630665e+001	(7.41954004214513e+001dB,8.95490997115563e+001°)
2.74157417192782e+001	(7.41747246627882e+001dB,8.95476627734430e+001°)
2.74789415310234e+001	(7.41540503585488e+001dB,8.95462418773132e+001°)
2.75422870333811e+001	(7.41333775119364e+001dB,8.95448369500343e+001°)
2.76057785622029e+001	(7.41127061252092e+001dB,8.95434479267148e+001°)
2.76694164541145e+001	(7.40920362009833e+001dB,8.95420747382328e+001°)
2.77332010465178e+001	(7.40713677414279e+001dB,8.95407173132910e+001°)
2.77971326775923e+001	(7.40507007490710e+001dB,8.95393755883756e+001°)
2.78612116862971e+001	(7.40300352267099e+001dB,8.95380494870996e+001°)
2.79254384123728e+001	(7.40093711761363e+001dB,8.95367389448087e+001°)
2.79898131963430e+001	(7.39887086000638e+001dB,8.95354438956071e+001°)
2.80543363795165e+001	(7.39680475002372e+001dB,8.95341642656126e+001°)
2.81190083039888e+001	(7.39473878792639e+001dB,8.95328999941881e+001°)
2.81838293126439e+001	(7.39267297392852e+001dB,8.95316510087242e+001°)
2.82487997491564e+001	(7.39060730819102e+001dB,8.95304172394211e+001°)
2.83139199579932e+001	(7.38854179099003e+001dB,8.95291986218731e+001°)
2.83791902844149e+001	(7.38647642251660e+001dB,8.95279950844636e+001°)
2.84446110744785e+001	(7.38441120292081e+001dB,8.95268065628039e+001°)
2.85101826750385e+001	(7.38234613242911e+001dB,8.95256329924317e+001°)
2.85759054337488e+001	(7.38028121123724e+001dB,8.95244742882390e+001°)
2.86417796990652e+001	(7.37821643952182e+001dB,8.95233304081112e+001°)
2.87078058202463e+001	(7.37615181745397e+001dB,8.95222012673591e+001°)
2.87739841473560e+001	(7.37408734522674e+001dB,8.95210868041943e+001°)
2.88403150312654e+001	(7.37202302299671e+001dB,8.95199869539618e+001°)
2.89067988236541e+001	(7.36995885097329e+001dB,8.95189016364996e+001°)
2.89734358770126e+001	(7.36789482927888e+001dB,8.95178308017209e+001°)
2.90402265446438e+001	(7.36583095806769e+001dB,8.95167743731632e+001°)
2.91071711806654e+001	(7.36376723755704e+001dB,8.95157322852852e+001°)
2.91742701400110e+001	(7.36170366783474e+001dB,8.95147044755761e+001°)
2.92415237784327e+001	(7.35964024907584e+001dB,8.95136908731109e+001°)
2.93089324525025e+001	(7.35757698142885e+001dB,8.95126914114667e+001°)
2.93764965196146e+001	(7.35551386503738e+001dB,8.95117060269637e+001°)
2.94442163379869e+001	(7.35345090002077e+001dB,8.95107346451075e+001°)
2.95120922666632e+001	(7.35138808652022e+001dB,8.95097772097859e+001°)
2.95801246655148e+001	(7.34932542466014e+001dB,8.95088336496304e+001°)
2.96483138952427e+001	(7.34726291458109e+001dB,8.95079039035943e+001°)
2.97166603173796e+001	(7.34520055637661e+001dB,8.95069878932697e+001°)
2.97851642942912e+001	(7.34313835018810e+001dB,8.95060855701942e+001°)
2.98538261891789e+001	(7.34107629612233e+001dB,8.95051968576307e+001°)
2.99226463660812e+001	(7.33901439425706e+001dB,8.95043216929556e+001°)
2.99916251898758e+001	(7.33695264474595e+001dB,8.95034600068872e+001°)
3.00607630262816e+001	(7.33489104766975e+001dB,8.95026117416054e+001°)
3.01300602418605e+001	(7.33282960310855e+001dB,8.95017768240488e+001°)
3.01995172040194e+001	(7.33076831118582e+001dB,8.95009551980724e+001°)
3.02691342810123e+001	(7.32870717194703e+001dB,8.95001467914543e+001°)
3.03389118419420e+001	(7.32664618552646e+001dB,8.94993515407506e+001°)
3.04088502567621e+001	(7.32458535198672e+001dB,8.94985693844758e+001°)
3.04789498962791e+001	(7.32252467139119e+001dB,8.94978002542911e+001°)
3.05492111321544e+001	(7.32046414383897e+001dB,8.94970440878102e+001°)
3.06196343369060e+001	(7.31840376938639e+001dB,8.94963008189111e+001°)
3.06902198839108e+001	(7.31634354810279e+001dB,8.94955703870163e+001°)
3.07609681474063e+001	(7.31428348005005e+001dB,8.94948527277681e+001°)
3.08318795024928e+001	(7.31222356527114e+001dB,8.94941477720449e+001°)
3.09029543251352e+001	(7.31016380385946e+001dB,8.94934554574216e+001°)
3.09741929921651e+001	(7.30810419584355e+001dB,8.94927757270409e+001°)
3.10455958812828e+001	(7.30604474127294e+001dB,8.94921085121028e+001°)
3.11171633710594e+001	(7.30398544019006e+001dB,8.94914537447840e+001°)
3.11888958409386e+001	(7.30192629263998e+001dB,8.94908113746833e+001°)
3.12607936712388e+001	(7.29986729866321e+001dB,8.94901813275968e+001°)
3.13328572431551e+001	(7.29780845828122e+001dB,8.94895635444131e+001°)
3.14050869387614e+001	(7.29574977154339e+001dB,8.94889579614563e+001°)
3.14774831410124e+001	(7.29369123847725e+001dB,8.94883645180178e+001°)
3.15500462337455e+001	(7.29163285908465e+001dB,8.94877831486147e+001°)
3.16227766016830e+001	(7.28957463339427e+001dB,8.94872137921141e+001°)
3.16956746304341e+001	(7.28751656141992e+001dB,8.94866563905879e+001°)
3.17687407064969e+001	(7.28545864319377e+001dB,8.94861108715694e+001°)
3.18419752172605e+001	(7.28340087870728e+001dB,8.94855771827735e+001°)
3.19153785510068e+001	(7.28134326795779e+001dB,8.94850552601286e+001°)
3.19889510969132e+001	(7.27928581097359e+001dB,8.94845450434683e+001°)
3.20626932450539e+001	(7.27722850774790e+001dB,8.94840464676957e+001°)
3.21366053864024e+001	(7.27517135825012e+001dB,8.94835594741871e+001°)
3.22106879128335e+001	(7.27311436251975e+001dB,8.94830840012128e+001°)
3.22849412171255e+001	(7.27105752051698e+001dB,8.94826199777151e+001°)
3.23593656929620e+001	(7.26900083221827e+001dB,8.94821673652058e+001°)
3.24339617349341e+001	(7.26694429761987e+001dB,8.94817260848383e+001°)
3.25087297385426e+001	(7.26488791670329e+001dB,8.94812960834004e+001°)
3.25836701002001e+001	(7.26283168944368e+001dB,8.94808772969639e+001°)
3.26587832172328e+001	(7.26077561581596e+001dB,8.94804696697773e+001°)
3.27340694878830e+001	(7.25871969579418e+001dB,8.94800731351224e+001°)
3.28095293113111e+001	(7.25666392931647e+001dB,8.94796876384178e+001°)
3.28851630875975e+001	(7.25460831638057e+001dB,8.94793131188167e+001°)
3.29609712177449e+001	(7.25255285693714e+001dB,8.94789495163148e+001°)
3.30369541036806e+001	(7.25049755092961e+001dB,8.94785967752884e+001°)
3.31131121482583e+001	(7.24844239834160e+001dB,8.94782548259130e+001°)
3.31894457552602e+001	(7.24638739909213e+001dB,8.94779236211013e+001°)
3.32659553293996e+001	(7.24433255314191e+001dB,8.94776030982220e+001°)
3.33426412763226e+001	(7.24227786045088e+001dB,8.94772931923649e+001°)
3.34195040026106e+001	(7.24022332093475e+001dB,8.94769938539298e+001°)
3.34965439157819e+001	(7.23816893454767e+001dB,8.94767050224379e+001°)
3.35737614242946e+001	(7.23611470122634e+001dB,8.94764266349063e+001°)
3.36511569375482e+001	(7.23406062089370e+001dB,8.94761586368074e+001°)
3.37287308658860e+001	(7.23200669349328e+001dB,8.94759009712564e+001°)
3.38064836205973e+001	(7.22995291894096e+001dB,8.94756535772877e+001°)
3.38844156139194e+001	(7.22789929717506e+001dB,8.94754163954970e+001°)
3.39625272590400e+001	(7.22584582812171e+001dB,8.94751893738383e+001°)
3.40408189700992e+001	(7.22379251166639e+001dB,8.94749724546719e+001°)
3.41192911621920e+001	(7.22173934774881e+001dB,8.94747655808255e+001°)
3.41979442513700e+001	(7.21968633626940e+001dB,8.94745686941442e+001°)
3.42767786546441e+001	(7.21763347716489e+001dB,8.94743817356396e+001°)
3.43557947899865e+001	(7.21558077031186e+001dB,8.94742046586575e+001°)
3.44349930763329e+001	(7.21352821563138e+001dB,8.94740373902936e+001°)
3.45143739335847e+001	(7.21147581302663e+001dB,8.94738798864276e+001°)
3.45939377826113e+001	(7.20942356238243e+001dB,8.94737320832559e+001°)
3.46736850452522e+001	(7.20737146360345e+001dB,8.94735939354054e+001°)
3.47536161443196e+001	(7.20531951659089e+001dB,8.94734653824287e+001°)
3.48337315036002e+001	(7.20326772123023e+001dB,8.94733463675986e+001°)
3.49140315478577e+001	(7.20121607741605e+001dB,8.94732368303956e+001°)
3.49945167028348e+001	(7.19916458500693e+001dB,8.94731367313764e+001°)
3.50751873952558e+001	(7.19711324392467e+001dB,8.94730459983063e+001°)
3.51560440528288e+001	(7.19506205402367e+001dB,8.94729645874136e+001°)
3.52370871042477e+001	(7.19301101520052e+001dB,8.94728924362890e+001°)
3.53183169791947e+001	(7.19096012730589e+001dB,8.94728295001499e+001°)
3.53997341083425e+001	(7.18890939022255e+001dB,8.94727757175079e+001°)
3.54813389233566e+001	(7.18685880384551e+001dB,8.94727310334026e+001°)
3.55631318568975e+001	(7.18480836801552e+001dB,8.94726954012343e+001°)
3.56451133426234e+001	(7.18275808261131e+001dB,8.94726687585780e+001°)
3.57272838151919e+001	(7.18070794747703e+001dB,8.94726510608538e+001°)
3.58096437102626e+001	(7.17865796249650e+001dB,8.94726422478382e+001°)
3.58921934644995e+001	(7.17660812752020e+001dB,8.94726422710113e+001°)
3.59749335155732e+001	(7.17455844240729e+001dB,8.94726510739172e+001°)
3.60578643021632e+001	(7.17250890698297e+001dB,8.94726686046023e+001°)
3.61409862639603e+001	(7.17045952114652e+001dB,8.94726948150579e+001°)
3.62242998416688e+001	(7.16841028471710e+001dB,8.94727296457133e+001°)
3.63078054770091e+001	(7.16636119754487e+001dB,8.94727730490407e+001°)
3.63915036127197e+001	(7.16431225948051e+001dB,8.94728249694307e+001°)
3.64753946925597e+001	(7.16226347036348e+001dB,8.94728853568506e+001°)
3.65594791613115e+001	(7.16021483002021e+001dB,8.94729541624040e+001°)
3.66437574647823e+001	(7.15816633831419e+001dB,8.94730313327370e+001°)
3.67282300498074e+001	(7.15611799504543e+001dB,8.94731168187735e+001°)
3.68128973642521e+001	(7.15406980009117e+001dB,8.94732105638113e+001°)
3.68977598570140e+001	(7.15202175324603e+001dB,8.94733125210600e+001°)
3.69828179780256e+001	(7.14997385436503e+001dB,8.94734226350793e+001°)
3.70680721782565e+001	(7.14792610325226e+001dB,8.94735408660631e+001°)
3.71535229097162e+001	(7.14587849974789e+001dB,8.94736671538882e+001°)
3.72391706254558e+001	(7.14383104366643e+001dB,8.94738014510575e+001°)
3.73250157795710e+001	(7.14178373483590e+001dB,8.94739437086273e+001°)
3.74110588272043e+001	(7.13973657306696e+001dB,8.94740938728192e+001°)
3.74973002245473e+001	(7.13768955818108e+001dB,8.94742519037538e+001°)
3.75837404288433e+001	(7.13564268998154e+001dB,8.94744177444767e+001°)
3.76703798983898e+001	(7.13359596830449e+001dB,8.94745913448020e+001°)
3.77572190925405e+001	(7.13154939294138e+001dB,8.94747726555239e+001°)
3.78442584717082e+001	(7.12950296370590e+001dB,8.94749616356518e+001°)
3.79314984973671e+001	(7.12745668039992e+001dB,8.94751582289238e+001°)
3.80189396320550e+001	(7.12541054284509e+001dB,8.94753623917880e+001°)
3.81065823393762e+001	(7.12336455082076e+001dB,8.94755740724014e+001°)
3.81944270840035e+001	(7.12131870414217e+001dB,8.94757932229192e+001°)
3.82824743316811e+001	(7.11927300260846e+001dB,8.94760197929951e+001°)
3.83707245492267e+001	(7.11722744600837e+001dB,8.94762537456270e+001°)
3.84591782045342e+001	(7.11518203414325e+001dB,8.94764950205126e+001°)
3.85478357665760e+001	(7.11313676680962e+001dB,8.94767435784006e+001°)
3.86366977054058e+001	(7.11109164379061e+001dB,8.94769993703084e+001°)
3.87257644921606e+001	(7.10904666488516e+001dB,8.94772623486816e+001°)
3.88150365990637e+001	(7.10700182987681e+001dB,8.94775324668289e+001°)
3.89045144994269e+001	(7.10495713854904e+001dB,8.94778096764758e+001°)
3.89941986676532e+001	(7.10291259069201e+001dB,8.94780939357294e+001°)
3.90840895792390e+001	(7.10086818608749e+001dB,8.94783851950063e+001°)
3.91741877107771e+001	(7.09882392452428e+001dB,8.94786834074839e+001°)
3.92644935399588e+001	(7.09677980577592e+001dB,8.94789885317816e+001°)
3.93550075455766e+001	(7.09473582960642e+001dB,8.94793005160334e+001°)
3.94457302075266e+001	(7.09269199581692e+001dB,8.94796193225607e+001°)
3.95366620068116e+001	(7.09064830417096e+001dB,8.94799449024968e+001°)
3.96278034255427e+001	(7.08860475443128e+001dB,8.94802772083067e+001°)
3.97191549469428e+001	(7.08656134638878e+001dB,8.94806161989558e+001°)
3.98107170553485e+001	(7.08451807981237e+001dB,8.94809618260964e+001°)
3.99024902362130e+001	(7.08247495444863e+001dB,8.94813140496616e+001°)
3.99944749761085e+001	(7.08043197008794e+001dB,8.94816728211571e+001°)
4.00866717627291e+001	(7.07838912648590e+001dB,8.94820381006287e+001°)
4.01790810848928e+001	(7.07634642342023e+001dB,8.94824098404958e+001°)
4.02717034325447e+001	(7.07430386064175e+001dB,8.94827879994548e+001°)
4.03645392967593e+001	(7.07226143789490e+001dB,8.94831725355523e+001°)
4.04575891697430e+001	(7.07021915495833e+001dB,8.94835634003686e+001°)
4.05508535448371e+001	(7.06817701161280e+001dB,8.94839605561947e+001°)
4.06443329165200e+001	(7.06613500758067e+001dB,8.94843639580570e+001°)
4.07380277804100e+001	(7.06409314263428e+001dB,8.94847735612763e+001°)
4.08319386332679e+001	(7.06205141651541e+001dB,8.94851893245818e+001°)
4.09260659729998e+001	(7.06000982897505e+001dB,8.94856112064279e+001°)
4.10204102986594e+001	(7.05796837980190e+001dB,8.94860391654119e+001°)
4.11149721104509e+001	(7.05592706870169e+001dB,8.94864731580708e+001°)
4.12097519097317e+001	(7.05388589545150e+001dB,8.94869131430544e+001°)
4.13047501990148e+001	(7.05184485978019e+001dB,8.94873590804033e+001°)
4.13999674819717e+001	(7.04980396144463e+001dB,8.94878109235646e+001°)
4.14954042634350e+001	(7.04776320019593e+001dB,8.94882686361530e+001°)
4.15910610494009e+001	(7.04572257575980e+001dB,8.94887321777657e+001°)
4.16869383470322e+001	(7.04368208789816e+001dB,8.94892015043543e+001°)
4.17830366646609e+001	(7.04164173635539e+001dB,8.94896765764887e+001°)
4.18793565117905e+001	(7.03960152084455e+001dB,8.94901573546387e+001°)
4.19758983990994e+001	(7.03756144113411e+001dB,8.94906437999451e+001°)
